,swot_lake_id,swot_wse,swot_quality_f,swot_xovr_cal_q,swot_datetime,usgs_site_no,dateTime,usgs_X_62615_00000,usgs_X_62615_00000_cd,usgs_lat,usgs_long
365,7251008912,207.538,0,0,2024-04-19 17:08:36.648000+00:00,4295500,2024-04-19 17:15:00+00:00,681.97,P,44.93782448,-72.2062133
366,7250179013,29.689,0,0,2024-04-19 17:08:23.620000+00:00,4294500,2024-04-19 17:15:00+00:00,98.67,P,44.47616017,-73.2215166
367,7250179013,29.689,0,0,2024-04-19 17:08:23.620000+00:00,4294413,2024-04-19 17:15:00+00:00,98.56,P,44.05275,-73.4535
368,7250179013,29.689,0,0,2024-04-19 17:08:23.620000+00:00,4295000,2024-04-19 17:15:00+00:00,98.92,P,44.99627778,-73.3598056
369,7120754902,441.106,0,1,2024-04-19 18:52:15.754000+00:00,5056500,2024-04-19 18:45:00+00:00,1450.69,P,48.09944515,-98.9031773
370,7420077053,1152.067,0,1,2024-04-20 05:36:36.225000+00:00,7226800,2024-04-20 05:30:00+00:00,3781.31,P,35.3429861,-103.4442944
371,7320371623,65.177,0,0,2024-04-20 17:06:15.672000+00:00,2098197,2024-04-20 17:00:00+00:00,215.52,P,35.6547222,-79.0683333
372,7320371623,65.362,0,1,2024-04-21 03:54:09.843000+00:00,2098197,2024-04-21 04:00:00+00:00,215.5,P,35.6547222,-79.0683333
373,7320346123,55.267,0,1,2024-04-21 17:06:08.224000+00:00,2196483,2024-04-21 17:05:00+00:00,183.26,P,33.5629124,-82.0509506
374,7320411603,108.343,0,1,2024-04-21 17:06:18.512000+00:00,2168500,2024-04-21 17:00:00+00:00,356.75,P,34.052093,-81.22065329
375,7250215982,180.235,0,1,2024-04-22 03:51:46.886000+00:00,4129950,2024-04-22 03:45:00+00:00,593.01,P,45.57666667,-84.4880556
376,7250202733,182.558,0,1,2024-04-22 03:51:08.049000+00:00,463741090521301,2024-04-22 03:52:00+00:00,601.65,P,46.6280833,-90.8703889
377,7250202733,182.59,0,1,2024-04-23 03:51:36.997000+00:00,463741090521301,2024-04-23 03:52:00+00:00,601.46,P,46.6280833,-90.8703889
378,7250202733,182.508,0,1,2024-04-24 03:52:17.729000+00:00,463741090521301,2024-04-24 03:52:00+00:00,601.69,P,46.6280833,-90.8703889
379,7250215982,180.312,0,0,2024-04-24 17:11:17.608000+00:00,4129950,2024-04-24 17:15:00+00:00,593.01,P,45.57666667,-84.4880556
380,7250202733,182.483,0,0,2024-04-24 17:11:43.317000+00:00,463741090521301,2024-04-24 17:12:00+00:00,602.0,P,46.6280833,-90.8703889
381,7250202733,182.676,0,1,2024-04-25 03:52:59.252000+00:00,463741090521301,2024-04-25 03:52:00+00:00,601.61,P,46.6280833,-90.8703889
382,7250046332,255.319,0,1,2024-04-25 17:11:33.333000+00:00,445322088281801,2024-04-25 17:15:00+00:00,840.35,P,44.8875,-88.4722222
383,7250202733,182.523,0,1,2024-04-25 17:12:23.596000+00:00,463741090521301,2024-04-25 17:12:00+00:00,601.95,P,46.6280833,-90.8703889
384,7730010462,1295.247,0,1,2024-04-26 05:37:32.655000+00:00,10382000,2024-04-26 05:45:00+00:00,4251.73,P,42.6034892,-120.1869045
385,7250202733,182.694,0,1,2024-04-26 17:12:54.903000+00:00,463741090521301,2024-04-26 17:12:00+00:00,601.73,P,46.6280833,-90.8703889
386,7510154643,52.231,0,1,2024-04-26 17:08:10.874000+00:00,312914093422701,2024-04-26 17:15:00+00:00,171.85,P,31.48733056,-93.7075306
387,7120754882,441.217,0,1,2024-04-27 03:53:28.498000+00:00,5056241,2024-04-27 04:00:00+00:00,1450.72,P,48.23111277,-98.983463
388,7120754902,441.216,0,1,2024-04-27 03:53:31.603000+00:00,5056500,2024-04-27 04:00:00+00:00,1450.62,P,48.09944515,-98.9031773
389,7120800622,328.595,0,1,2024-04-27 03:53:29.944000+00:00,5088500,2024-04-27 04:00:00+00:00,1080.92,P,48.4061111,-97.7894444
390,7120734332,443.731,0,1,2024-04-27 03:53:29.325000+00:00,5056222,2024-04-27 04:00:00+00:00,1459.07,P,48.25972559,-98.8470683
391,7310167703,61.407,0,0,2024-04-27 15:29:46.588000+00:00,1019300,2024-04-27 15:30:00+00:00,202.41,P,45.2256833,-67.57705278
392,7510089872,197.474,0,1,2024-04-27 17:08:19.604000+00:00,303056097341300,2024-04-27 17:15:00+00:00,649.09,P,30.5156361,-97.5704111
393,7510087752,200.626,0,1,2024-04-27 17:08:20.092000+00:00,303234097345700,2024-04-27 17:15:00+00:00,659.61,P,30.54290833,-97.5825889
394,7510086902,212.766,0,1,2024-04-27 17:08:20.317000+00:00,303341097364800,2024-04-27 17:15:00+00:00,699.15,P,30.56129167,-97.6134417
395,7250202733,182.553,0,1,2024-04-27 17:13:15.817000+00:00,463741090521301,2024-04-27 17:14:00+00:00,602.15,P,46.6280833,-90.8703889
396,7730010462,1294.976,0,1,2024-04-27 18:54:48.146000+00:00,10382000,2024-04-27 19:00:00+00:00,4251.62,P,42.6034892,-120.1869045
397,7250179013,29.386,0,1,2024-04-28 02:12:12.021000+00:00,4294500,2024-04-28 02:15:00+00:00,98.09,P,44.47616017,-73.2215166
398,7250179013,29.386,0,1,2024-04-28 02:12:12.021000+00:00,4294413,2024-04-28 02:15:00+00:00,98.08,P,44.05275,-73.4535
399,7250179013,29.386,0,1,2024-04-28 02:12:12.021000+00:00,4295000,2024-04-28 02:15:00+00:00,98.23,P,44.99627778,-73.3598056
400,7420614582,655.404,0,1,2024-04-29 03:54:30.799000+00:00,6331885,2024-04-29 04:00:00+00:00,2153.81,P,48.45288889,-102.7439722
401,7251008912,207.414,0,0,2024-04-29 15:30:46.916000+00:00,4295500,2024-04-29 15:30:00+00:00,682.0,P,44.93782448,-72.2062133
402,7310105492,1.848,0,0,2024-04-29 15:29:36.915000+00:00,1304250,2024-04-29 15:30:00+00:00,6.81,P,40.97969444,-72.55477778
403,7250181402,193.261,0,0,2024-04-29 15:30:33.140000+00:00,4285000,2024-04-29 15:30:00+00:00,635.62,P,44.3106136,-72.5748324
404,7320415112,-0.171,0,0,2024-04-30 02:15:55.913000+00:00,208458892,2024-04-30 02:15:00+00:00,0.5,P,35.5058333,-76.25388889
405,7320415112,-0.171,0,0,2024-04-30 02:15:55.913000+00:00,208458893,2024-04-30 02:15:00+00:00,0.53,P,35.50638889,-76.18388889
406,7310068803,349.838,0,0,2024-04-30 15:30:25.764000+00:00,1423910,2024-04-30 15:30:00+00:00,1148.82,P,42.08880556,-75.3125
407,7310089123,502.656,0,0,2024-04-30 15:30:55.691000+00:00,1314500,2024-04-30 15:30:00+00:00,1650.15,P,43.75562018,-74.2759825
408,7310044592,187.606,0,0,2024-04-30 15:29:50.503000+00:00,148064640,2024-04-30 15:30:00+00:00,616.97,P,40.10787735,-75.86382678
409,7310073893,389.204,0,0,2024-04-30 15:30:27.055000+00:00,1414750,2024-04-30 15:30:00+00:00,1277.97,P,42.08752778,-74.8196667
410,7420077053,1152.021,0,1,2024-04-30 17:11:18.300000+00:00,7226800,2024-04-30 17:15:00+00:00,3781.19,P,35.3429861,-103.4442944
411,7421097453,276.682,0,1,2024-05-01 02:15:00.599000+00:00,3043500,2024-05-01 02:15:00+00:00,906.55,P,40.4683522,-79.3669668
412,7421081213,263.926,0,1,2024-05-01 02:15:12.237000+00:00,3071590,2024-05-01 02:15:00+00:00,868.4,P,39.72007846,-79.8556116
413,7320371623,65.43,0,0,2024-05-01 15:29:04.973000+00:00,2098197,2024-05-01 15:30:00+00:00,215.29,P,35.6547222,-79.0683333
414,7320345753,22.417,0,0,2024-05-01 15:28:20.941000+00:00,2172000,2024-05-01 15:30:00+00:00,74.51,P,33.24448056,-79.9915556
415,7320345753,22.417,0,0,2024-05-01 15:28:20.941000+00:00,2171635,2024-05-01 15:30:00+00:00,74.52,P,33.39888889,-79.9975
416,7320256073,22.32,0,0,2024-05-01 15:28:23.723000+00:00,2171000,2024-05-01 15:30:00+00:00,74.7,P,33.4495361,-80.1644444
417,7320256073,22.399,0,1,2024-05-02 02:17:32.279000+00:00,2171000,2024-05-02 02:15:00+00:00,74.68,P,33.4495361,-80.1644444
418,7250215982,180.199,0,1,2024-05-02 02:13:58.030000+00:00,4129950,2024-05-02 02:15:00+00:00,593.11,P,45.57666667,-84.4880556
419,7250202733,182.655,0,1,2024-05-02 02:13:27.530000+00:00,463741090521301,2024-05-02 02:14:00+00:00,601.75,P,46.6280833,-90.8703889
420,7320256073,22.399,0,1,2024-05-02 02:17:32.279000+00:00,2171000,2024-05-02 02:15:00+00:00,74.68,P,33.4495361,-80.1644444
421,7250215982,180.199,0,1,2024-05-02 02:13:58.030000+00:00,4129950,2024-05-02 02:15:00+00:00,593.11,P,45.57666667,-84.4880556
422,7250202733,182.655,0,1,2024-05-02 02:13:27.530000+00:00,463741090521301,2024-05-02 02:14:00+00:00,601.75,P,46.6280833,-90.8703889
423,7250032202,260.276,0,0,2024-05-03 02:15:29.394000+00:00,4097188,2024-05-02 04:45:00+00:00,856.01,P,42.1908768,-85.5508343
424,7250202733,182.619,0,0,2024-05-03 02:13:51.683000+00:00,463741090521301,2024-05-02 04:58:00+00:00,601.7,P,46.6280833,-90.8703889
